油渍的报纸,4
有污渍的餐盒,4
签字笔,4
棕叶,4
棕子皮,4
棕子叶,4
走油肉,3
足球,1
电钻,1
钻笔,4
钻石,1
香烟过滤嘴,4
作文书,1
竹坐垫,4
led灯,2
PET瓶,1
LED灯泡,2
kt板,1
PIZZA盒,4
xbox,1
iphone x,1
IPHONE手机,1
pp管,1
A3纸,1
CD机,1
KINDLE壳,4
zippo打火机,4
x光胶片,2
PVC瓶,1
剩菜剩饭,3
食物残渣,3
肉类,3
鱼虾,3
蛋壳,3
鱼骨头,3
肉骨头,3
果皮,3
树叶,3
瓜子壳,3
花生壳,3
藜麦,3
鸡骨头,3
鸭骨头,3
鹅骨头,3
草莓叶,3
米饭,3
豌豆皮,3
韩国泡菜,3
普洱茶,3
残枝落叶,3
植物枝干,3
杂菜,3
动物尸体,3
牲畜粪便,3
橘子皮,3
香蕉皮,3
苹果皮,3
西瓜皮,3
芒果皮,3
山竹壳,3
洋葱皮,3
中药渣,3
宠物饲料,3
矿物猫砂,3
食用油,3
动物粪便,3
牛排,3
喜糖,3
咖啡残渣,3
大白菜,3
粽子馅,3
宠物粪便,3
猫屎,3
咖啡渣,3
鲜花瓣,3
豆腐猫砂,3
冬枣,3
大蒜叶,3
杏核,3
纸质吸管,3
茶叶渣,3
小龙虾壳,3
榴莲酥,3
榴莲肉,3
枇杷核,3
百香果壳,3
食品添加剂,3
豆制品,3
动物内脏,3
脆枣,3
废弃食用油,3
废弃调味品,3
糖果,3
水蜜桃肉,3
火龙果,3
火锅底料,3
螺蛳肉,3
排骨,3
蒜皮,3
叉烧酥,3
菠萝皮,3
南瓜籽,3
香瓜子,3
青椒,3
蒜头,3
毛豆壳,3
鸡肉,3
鸭掌,3
鱼肉,3
荔枝皮,3
方便面面条,3
螺蛳壳,3
牛油果核,3
老鼠,3
包裹着猫屎的豆腐猫砂,3
茭白,3
茭白叶,3
葡萄干,3
火龙果皮,3
椰肉,3
苹果肉,3
香瓜皮,3
扁豆,3
玉米须,3
兔子粪便,3
螃蟹壳,3
吸管纸质包装,3
西餐糕点,3
鸡脚爪,3
鸭爪,3
山楂,3
鸭翅,3
扇贝肉,3
火锅渣,3
布丁,3
奶茶中的珍珠,3
燕麦,3
薯格,3
甜品,3
水果,3
枯树叶,3
蔬菜残余,3
西兰花梗,3
桃子,3
压缩饼干,3
花生衣,3
结团猫砂,3
红豆,3
熟鸡蛋壳,3
蟑螂,3
西瓜子,3
鸡屎,3
盒饭,3
奶油,3
豆芽,3
杏仁饼,3
猫屎咖啡,3
水果干,3
鸭腿,3
车厘子核,3
平菇,3
金针菇,3
茨菇,3
藕片,3
葡萄梗,3
咖啡豆,3
丝瓜皮,3
烂水果,3
鸡皮,3
海瓜子壳,3
桂皮,3
鸡蛋仔,3
螺蛳,3
猪蹄骨,3
过期大米,3
过期糖,3
过期巧克力,3
巧克力酱,3
李子,3
鸟粪,3
栗子壳,3
核桃肉,3
李子核,3
薯条,3
柠檬皮,3
柚子皮,3
蛋白,3
干果仁,3
橄榄核,3
姜糖,3
瓜子皮,3
玉米棒,3
过期食品,3
虾头,3
牛蛙骨,3
杨梅核,3
过期调味料,3
孜然粉,3
蜂蜜,3
红豆糕,3
叉烧,3
菠萝包,3
干面条,3
干脆面,3
出前一丁面条,3
多宝鱼骨头,3
草本植物,3
小核桃肉,3
凋谢的鲜花,3
咖啡豆渣,3
蚌肉,3
盐水花生,3
盐水花生壳,3
豆浆渣,3
红枣核,3
枣子核,3
面粉,3
咖啡粉,3
桔子皮,3
橘子,3
牛油果皮,3
油桃肉,3
水蜜桃,3
樱桃干,3
龙虾片,3
土豆泥,3
废弃植物,3
玉米猫砂,3
油烟机油脂,3
油条,3
紫薯皮,3
燕麦片,3
小米,3
糯米,3
白糖,3
榨菜,3
油桃核,3
酸豆角,3
牛肉,3
鸭肉,3
话梅肉,3
鱼皮花生,3
咸蛋黄,3
冬瓜皮,3
咖啡伴侣粉,3
苦瓜,3
小龙虾头,3
石榴,3
石榴籽,3
叫化鸡,3
干辣椒,3
山药,3
土豆皮,3
炒花生米,3
蟹肉,3
虾肉,3
速冻馄饨,3
棒棒糖,3
蛤肉,3
小龙虾肉,3
蚕豆,3
樱桃梗,3
水果皮,3
皮蛋,3
咸蛋,3
奇异果,3
花甲壳,3
海底捞锅底,3
牛肉干,3
椰果,3
鸭下巴,3
芝麻酱,3
花生酱,3
小龙虾黄,3
肯德基炸鸡,3
麦当劳炸鸡,3
面饼,3
鸡蛋饼,3
煎饼,3
哈密瓜,3
哈密瓜籽,3
干树叶,3
绿豆糕,3
乒乓糯米糍,3
杏仁核,3
黄杏核,3
茶叶,3
铁观音,3
乌龙茶,3
白茶,3
桔普茶,3
水草,3
海藻,3
水果软核,3
咖喱粉,3
瓜子,3
大蒜皮,3
扇贝壳,3
咸蛋壳,3
鸭蛋壳,3
凤梨皮,3
面包屑,3
小龙虾,3
香榧子壳,3
鸡蛋皮,3
凤梨酥,3
苹果派,3
玉米芯,3
黄瓜皮,3
橙子皮,3
生鸡蛋壳,3
花茶渣,3
荷叶,3
柚子核,3
青蟹壳,3
山楂片,3
红辣椒,3
巧克力粉,3
鸭架,3
白砂糖,3
鸽粪,3
桃子皮,3
桂圆干,3
中草药材,3
梭子蟹壳,3
河虾,3
白米虾,3
象鼻蚌,3
水蜜桃核,3
糯米纸,3
鸡蛋卷,3
鸡蛋壳,3
豆干,3
豆腐干,3
冬瓜籽,3
向日葵花束,3
枯萎花束,3
笋干,3
白煮蛋,3
花蛤肉,3
蛋黄酥,3
油墩子,3
葱油饼,3
山东煎饼,3
碎骨头,3
枸杞,3
猪肝,3
碧根果肉,3
茭白皮,3
西葫芦,3
猪肉,3
小排骨,3
沙拉酱,3
拉菲草,3
大白兔奶糖,3
猕猴桃皮,3
桃仁,3
杨梅干,3
带子壳,3
玉米塑料袋,3
鸭头,3
翅尖,3
番茄沙司,3
巴旦木,3
叶子,3
鸭舌,3
黄芪,3
三七粉,3
章鱼小丸子,3
鱿鱼,3
鱿鱼丝,3
生蚝肉,3
枇杷,3
烤鸭,3
北京烤鸭,3
洋山芋,3
铁棍山药,3
鸭锁骨,3
海星,3
黑椒牛排,3
杨桃,3
胡萝卜皮,3
生肉,3
皮蛋壳,3
山楂干,3
番茄皮,3
番茄梗,3
鲜花饼,3
公丁香,3
薄荷叶,3
花甲粉,3
金丝皇菊,3
火腿肠,3
藏红花,3
基围虾,3
基围虾壳,3
烘山芋皮,3
茶叶蛋壳,3
咸鸡,3
烤鸡,3
盐水鸭,3
银耳,3
意大利面,3
烧饼,3
红薯皮,3
雪花酥,3
干桂圆壳,3
丝瓜,3
玉米粒,3
胖大海,3
干面粉,3
薰衣草,3
干花生壳,3
猫冻干,3
麻辣香锅残渣,3
菠萝蜜肉,3
五香蛋,3
莴苣,3
蒲公英,3
小笼包,3
灌汤包,3
德克士炸鸡,3
鲫鱼,3
鳜鱼,3
粉丝,3
木耳,3
花草茶渣,3
肉夹馍,3
粗盐,3
豆杆,3
青豆,3
青豆萁,3
饺子皮,3
馄饨皮,3
白瓜子,3
煎饼果子,3
小葱,3
木瓜,3
木瓜籽,3
可降解吸管,3
小肉骨头,3
螺蛳粉,3
芋艿皮,3
花椒粉,3
绿豆沙,3
荞麦,3
荞麦面,3
阿胶,3
宽粉条,3
毛豆皮,3
麦片,3
纸吸管,3
调制海藻面膜,3
桂花糕,3
猪皮,3
臭虫,3
芡实糕,3
牛轧糖,3
火鸡骨头,3
鸡头,3
猪排,3
猪扒,3
蜗牛,3
鱼饲料,3
银杏果,3
麻花,3
鱼头,3
早餐谷物,3
猪小排,3
猪肉排骨,3
玉米纤维袋,3
话梅壳,3
乌梅壳,3
山竹核,3
鸡软骨,3
杏子核,3
虾皮,3
虾米,3
蟠桃核,3
手擀面,3
甲鱼小骨,3
猪肋排,3
里脊肉,3
木薯淀粉,3
香蕉干,3
鸭皮,3
纸巾,4
牙签,4
一次性筷子,4
陶瓷类废弃物,4
清扫渣土,4
陶瓷碗碟,4
大块骨头,4
植物硬壳,4
枯萎花草,4
塑料袋,4
保鲜膜,4
A3纸包装袋,4
零食包装袋,4
快递包装袋,4
热饮杯盖,4
咖啡杯杯盖,4
干电池（无汞）,4
纸尿裤,4
卫生纸,4
卫生巾外层薄塑纸,4
湿纸巾,4
旧浴缸,4
盆子,4
坏马桶,4
旧水槽,4
坛子,4
菜板,4
砖块,4
杯子,4
瓦片,4
西梅核,4
坏的花盆,4
木质梳子,4
脏污衣服,4
湿垃圾袋,4
水彩笔,4
过期化妆品,4
旧镜子,4
猫罐头,4
牙膏壳,4
椰子壳,4
塑料垃圾袋,4
污染纸张,4
废弃食品袋,4
一次性餐盒,4
旧毛巾,4
牙膏皮,4
废弃的纸张,4
装修废弃物,4
盛放厨余果皮的垃圾袋,4
灰土,4
污染较严重的纸,4
核桃壳,4
头发,4
胶带,4
一次性咖啡纸杯,4
奶茶纸杯,4
护理垫,4
包裹着狗屎的纸巾,4
包裹着狗屎的报纸,4
雪糕袋,4
棉花棒,4
橡皮泥,4
粽叶,4
猫毛,4
小票,4
蚊香片,4
暖宝宝,4
干冰,4
铅笔屑,4
被污染的垃圾袋,4
田螺壳,4
蛏子壳,4
文蛤壳,4
水彩颜料,4
一次性口罩,4
口香糖,4
一次性塑料袋,4
污渍纸巾,4
木瓶塞,4
指甲片,4
大米袋,4
烟盒,4
烧烤木签,4
棉花球,4
泡沫盒子,4
大龙虾壳,4
中药袋,4
胶带纸,4
薯片罐,4
牙线,4
塑料吸管,4
一次性保鲜膜,4
湿巾纸,4
瓷器碎片,4
砖瓦陶瓷,4
雪糕包装袋,4
泡面桶,4
酒精棉花,4
玉米皮,4
奶茶塑料杯,4
头屑,4
帝王蟹壳,4
一次性用品,4
渣土,4
陶瓷制品,4
烘培纸,4
除湿袋,4
滤纸,4
生蚝壳,4
猪大骨,4
一次性塑料餐盒,4
调料袋,4
发热包,4
洗衣液包装袋,4
咖啡滤纸,4
包裹着狗屎的塑料袋,4
塑料盖子,4
头饰,4
胶囊咖啡,4
椰青壳,4
吸油纸,4
厨房用纸,4
琴弦,4
呕吐物纸巾,4
纸质包装袋,4
方便面桶,4
面膜包装袋,4
塑料拖鞋,4
橡皮筋,4
水笔笔芯,4
湿灰尘,4
蛤蜊壳,4
纽扣（少量）,4
一次性塑料手套,4
中性笔,4
KFC食物包装,4
蚊香灰,4
乳胶,4
玻璃胶,4
带有婴儿粪便的尿不湿,4
暖宝宝贴,4
牛奶袋,4
血糖试纸,4
餐饮外卖盒,4
油画颜料,4
油画颜料软管,4
吸管塑料包装,4
橡胶制品,4
橡胶手套,4
过期口红,4
黄油包装纸,4
脏纸尿裤,4
蛋糕盒,4
干净无油食品包装袋,4
面包袋,4
蛋糕袋,4
快递单,4
营养土,4
一次性塑料盘,4
冰宝贴,4
一次性塑料调羹,4
手指甲,4
小纸屑,4
眼镜架,4
陶土花瓶,4
牛肋骨,4
被油污污染过的报纸,4
脏纸巾,4
衣服标签,4
小核桃壳,4
电蚊香片,4
瓷碎片,4
卫生棉条,4
一次性塑料浴帽,4
一次性纸餐盘,4
纸巾包装袋,4
抽纸塑料袋,4
毛笔写过的纸,4
塑料表带,4
粉饼盒,4
502胶水,4
硅胶猫砂,4
水晶猫砂,4
冰淇淋包装袋,4
护手霜,4
粉尘,4
一次性餐具,4
卸妆纸巾,4
洗衣粉,4
气泡膜,4
智齿,4
钢丝球,4
一次性纸杯,4
大头针,4
永生花,4
带有婴儿粪便的纸尿裤,4
塑封袋,4
圆珠笔芯,4
面膜外层纸,4
袋泡茶,4
塑料花,4
冰箱贴,4
假睫毛胶水,4
洗碗布,4
电话卡,4
手机壳,4
面巾纸,4
泥土,4
网球,4
烟灰,4
毛衣针,4
护发精油,4
紫砂壶,4
防晒喷雾,4
棉花,4
寄居蟹,4
水饺包装袋,4
巧克力包装袋,4
饼干包装袋,4
奶嘴,4
糖纸,4
胡须,4
包裹着痰的纸巾,4
包裹着鼻涕的纸巾,4
KFC纸盒,4
麦当劳纸盒,4
牛骨,4
糖果皮,4
包裹着西瓜籽的纸巾,4
包裹着鼻屎的纸巾,4
冷饮包装,4
外卖塑料袋,4
外卖塑料盒,4
外卖纸盒,4
5号电池（无汞）,4
7号电池（无汞）,4
湿头发,4
毛发,4
一次性手套,4
卸妆膏,4
手机膜,4
防霉防蛀片,4
卫生护垫,4
摩丝罐,4
厨房手套,4
沐浴球,4
耳塞,4
牙线棒,4
修正液,4
废纸,4
卫生间用纸,4
陶瓷花瓶,4
陶瓷花盆,4
防碎气泡膜,4
污损塑料袋,4
水晶泥,4
胶纸,4
剃须泡沫罐,4
风油精,4
奶茶塑料盖,4
打火机,4
擦碗布,4
碱性电池,4
烧烤锡纸,4
外卖饭盒,4
装过湿垃圾的塑料袋,4
纸质外卖盒,4
塑料外卖盒,4
马桶刷,4
狗尿垫,4
太空沙,4
带胶制品,4
竹制品,4
成分复杂的制品,4
皮皮虾壳,4
使用过的安全套,4
青口贝,4
碎纸屑,4
洗头膏,4
番茄酱包装袋,4
面纸,4
身体乳,4
青草膏,4
洁面摩丝,4
一次性塑料勺子,4
眼线笔,4
眉粉,4
沾有油渍的食品包装袋,4
薯片包装袋,4
自动铅笔笔芯,4
香薰球,4
隐形眼镜护理液,4
脏卫生巾,4
湿塑料袋,4
牛骨棒,4
草纸,4
雨衣,4
湿纸巾包装,4
纸饭盒,4
成人用品,4
河蚌壳,4
香肠壳,4
发夹,4
发带,4
驱蚊香片,4
薯片盒,4
吸尘器灰尘,4
粉扑,4
咖啡胶囊,4
鸡毛,4
安全套包装袋,4
尿片,4
冰棒棍,4
广告颜料,4
陶泥,4
猪骨头,4
使用过的面膜,4
使用过的卫生巾,4
喝过的奶茶杯子,4
高密度碎纸机处理的碎纸,4
泡面袋,4
太阳眼镜,4
美妆蛋,4
胭脂,4
油条包装袋,4
奶茶杯,4
购物卡,1
订书机钉,4
彩泥,4
冰贴,4
棒冰棍,4
香烟头,4
泡沫饭盒,4
PH试纸,4
葡萄酒木塞,4
包裹着口香糖的纸巾,4
火腿肠包装纸,4
艾灸条,4
保冷剂,4
草木灰,4
驱蚊手环,4
挂耳咖啡,4
滤挂咖啡,4
柳絮,4
洗涤液包装袋,4
石锅,4
灭蚊灯,4
红酒塞,4
枕巾,4
1号电池（无汞）,4
电子烟烟弹,4
陶瓷盘子,4
榨菜袋,4
卷筒纸,4
方便面调味包,4
脱毛膏,4
三角裤,4
平角裤,4
海绵粉扑,4
一次性竹筷子,4
碎碗,4
白板笔,4
海螺壳,4
花蛤壳,4
棉线,4
糖包,4
鼠标垫,4
便条贴,4
水果塑料盒,4
糖浆包,4
泳镜,4
粘土,4
干草,4
酸奶勺,4
中药包,4
猪腿骨,4
茶叶包,4
豆浆杯,4
测血糖针,4
唇釉,4
一次性打火机,4
棒棒糖棒子,4
旧内衣,4
牛骨头,4
冰棒皮,4
冰棒外包装,4
滴漏式咖啡,4
星巴克咖啡杯,4
星巴克塑料杯,4
下水道杂物,4
电蚊香液瓶,4
膨润土猫砂,4
油污纸,4
稻草,4
擦过鼻涕的纸巾,4
粘毛滚纸,4
酱油袋,4
湿海绵,4
羊大骨,4
塑料笔杆,4
过期护肤品,4
发箍,4
壁纸,4
墙纸,4
薯片袋,4
脏抹布,4
润肤乳,4
脏玻璃瓶,4
外卖盒子,4
外卖餐具,4
调料包,4
辣条包装袋,4
储奶袋,4
玉米衣,4
电动牙刷刷头,4
过期防晒霜,4
塑料打包盒,4
透明打包盒,4
食品密封袋,4
食品保鲜袋,4
榛子壳,4
气垫膜,4
碧然德过滤芯,4
粘尘纸,4
过滤袋,4
炼乳壳,4
装蔬菜的塑料袋,4
脚趾甲,4
油画刷,4
墨胆,4
脏卸妆棉,4
痘痘贴,4
甲鱼壳,4
自热火锅加热包,4
酸奶杯盖,4
净化器滤芯,4
纸巾袋,4
艾灸贴,4
便纸,4
双眼皮贴,4
包裹着猫屎的塑料袋,4
蜡烛包装,4
卫生巾外包装,4
豆腐盒,4
卫生巾包装袋,4
海绵蛋,4
方便面盒,4
纸皮核桃,4
卷筒纸外包装,4
牙签塑料盒,4
醋包,4
醋袋,4
食品塑料盒,4
仓鼠垫沙,4
干发巾,4
喜茶杯,4
面粉袋,4
吸管薄膜,4
蟑螂贴,4
眼贴膜,4
眼膜,4
鼻贴,4
去黑头鼻贴,4
一次性尿布,4
香烟灰,4
湿厕纸,4
烧烤竹签,4
锡箔餐盒,4
湿厕纸包装袋,4
酸奶吸管,4
铅笔芯,4
地板蜡,4
粽子包裹绳,4
塑料咖啡杯,4
硅藻泥,4
眼镜盒,4
逗猫棒,4
宠物饲料包装袋,4
滤尘袋,4
纸胶带,4
膨化食品包装袋,4
眼部精华胶囊,4
食品干燥剂,4
纸咖啡杯,4
空气清新剂罐,4
空调滤芯,4
珍珠奶茶杯,4
早餐奶包装袋,4
粉底液,4
墙灰,4
湿抹布,4
一次性内裤,4
生物冰袋,4
桃子核,4
陶瓷杯,4
脏牛奶盒,4
一次性塑料杯,4
乐事薯片盒,4
蛋黄酥包装盒,4
瓷勺,4
养乐多盖,4
胶布,4
一次性洗脸巾,4
沸石猫砂,4
早餐塑料袋,4
豆浆杯盖,4
口红盒,4
包裹着猫屎的膨润土猫砂,4
游泳眼镜,4
老花眼镜,4
蜡烛塑料模,4
塑料挂钩,4
奶粉勺子,4
减震泡泡膜,4
擦手纸,4
奶粉盖,4
水粉颜料,4
机票,4
演唱会票,4
车票,4
大头钉,4
热敏纸,4
不干胶纸,4
饮料瓶标签,4
方便面包装袋,4
标签纸,4
沙拉袋,4
快递贴纸,4
气泡垫,4
废瓷砖,4
水果罐,4
保湿喷雾,4
火车票,4
退烧贴,4
卸妆油瓶,4
水果包装袋,4
泡面调料包,4
冻干粉面膜,4
软膜撕拉面膜,4
卷笔刀,4
化妆品瓶盖,4
N次贴,4
纳米海绵,4
一次性剃须刀片,4
塑料油壶,4
眼线液,4
避孕套包装,4
兔毛,4
大龙虾头,4
一次性塑料鞋套,4
粽子皮,4
牛皮筋,4
修眉刀,4
头绳,4
艾灸渣,4
牙套,4
塑料刷子,4
防蚊手环,4
搓澡巾,4
烟丝,4
方便面叉子,4
汉堡纸,4
眼镜布,4
果冻包装盒,4
干冰袋,4
头皮屑,4
长寿果壳,4
超市塑料袋,4
防震膜,4
羊肉骨头,4
酱油包装袋,4
一次性餐具包装,4
爽身粉,4
43消毒液瓶,4
炸鸡包装袋,4
气泡纸,4
液体蚊香,4
织带,4
液体蚊香瓶,4
卸妆乳瓶,4
包裹着鸡蛋壳的餐巾纸,4
气泡袋,4
条码纸,4
干草包装袋,4
猫粮包装袋,4
香肠竹签,4
破碎盘子,4
荷兰猪毛,4
碳性电池,4
串串竹签,4
旧口罩,4
扇子,4
乳垫,4
吸味剂,4
烟盒内锡纸,4
旧牙刷,4
马克杯,4
绿豆包装,4
菠萝蜜核,4
日抛,4
牙贴,4
一次性电子烟,4
果冻壳,4
湿面巾纸,4
购物小票,4
冰淇淋纸,4
红茶包,4
自热包,4
丙烯颜料,4
陶瓷烟灰缸,4
丝瓜筋,4
带油抹布,4
塑料牙签,4
鸽毛,4
毛笔,4
脱酸素剂,4
消毒棉,4
油性笔,4
发卡,4
防潮袋,4
刘海夹,4
饼干袋,4
浴沙,4
冷饮包装纸,4
一次性拖鞋,4
足浴袋,4
吸湿剂,4
洗衣粉袋,4
化妆品密封塑料膜,4
湿报纸,4
婴幼儿纸尿裤,4
眼镜框,4
油污湿巾纸,4
脱氧保鲜剂,4
关东煮纸杯,4
碘酒棉球,4
酒精棉球,4
珍宝蟹,4
泡脚袋,4
一次性便当盒,4
羊肉串棒,4
碳包,4
手机链,4
卤料包,4
五子棋,4
化妆镜,4
香囊,4
塑料带,4
测血糖试纸,4
足贴,4
牛肉骨头,4
必胜客纸盒,4
奶茶盖,4
隐形眼镜盒,4
酒精棉片,4
光碟包,4
烤串棒,4
棒冰包装袋,4
湿卫生纸,4
席子,4
竹炭包,4
园艺土,4
牛排包装,4
蔬菜包装袋,4
烫发剂壳,4
瑞幸咖啡杯,4
厨房纸巾,4
塑料糖纸,4
纸巾外包装,4
卫生卷纸,4
全棉时代纸巾,4
雪糕棍,4
卫生棒,4
防蚊贴,4
湿纸巾包装袋,4
腋毛,4
胡渣,4
面条包装袋,4
魔芋粉包装袋,4
清凉贴,4
固体清香剂,4
腮红,4
轻质彩泥,4
巧克力锡纸,4
橡皮擦,4
黑板擦,4
白板擦,4
碗碎片,4
湿烟头,4
清洁抹布,4
便签纸,4
泡泡糖,4
吸油面纸,4
肉类包装盒,4
扣子,4
内衣包装袋,4
太阳镜,4
灭蚊片,4
CD,4
DVD,4
混合猫砂,4
水笔芯,4
键盘清洁胶,4
塑料夹子,4
砚台,4
证件塑料壳,4
登机牌,4
竹牙签,4
牛尾骨,4
湿纸箱,4
风油精瓶,4
驱蚊贴,4
硅胶手环,4
气垫BB霜,4
橡皮屑,4
中药面膜,4
牙刷头,4
牛肉干包装,4
胸贴,4
牛仔骨,4
盐包装袋,4
浴花,4
扫描仪,1
投影仪,1
包装纸,1
硬纸板,1
纸板箱,1
包装盒,1
点心盒,1
纸巾盒,1
牛奶盒,1
饮料利乐包装,1
PET塑料瓶,1
饮料瓶,1
硬质塑料瓶,1
塑料盒,1
冰淇淋盒,1
塑料杯,1
酸奶杯,1
果冻杯,1
软桶,1
塑料泡沫,1
气泡缓冲材料,1
水果网套,1
废弃塑料文具,1
玻璃瓶,1
碎玻璃片,1
其他玻璃制品,1
金属盒,1
其他金属制品,1
金属文件柜,1
沙发,1
茶几,1
办公桌,1
文件柜,1
椅子,1
皮带,1
香水瓶,1
食品罐头,1
旧书包,1
旧鞋子,1
旧塑料篮子,1
旧玩偶,1
旧铁锅,1
不锈钢垃圾桶,1
旧帽子,1
旧夹子,1
废锁头,1
雨伞骨架,1
旧纸袋,1
纸盒,1
旧玩具,1
办公用纸,1
广告用纸,1
暖水瓶,1
废弃衣服,1
桌布,1
塑料包装,1
铁皮罐头,1
报废车辆,1
家电家具,1
玻璃烟灰缸,1
泡沫箱,1
墨水瓶,1
塑料垃圾桶,1
塑料饮料杯,1
吸铁石,1
塑料假花,1
指南针,1
自行车轮胎,1
袜子,1
竹签,1
旧衣服,1
轮胎,1
酸奶盒,1
钉子,1
地板砖,1
塑料壳,1
护肤品玻璃罐,1
奶粉罐,1
塑料瓶瓶盖,1
锡纸,1
废旧电子产品,1
鞋垫,1
过滤网,1
皮鞋,1
广告纸片,1
打印纸,1
菜刀,1
塑料盆,1
塑料桶,1
塑料日用品,1
塑料餐具,1
塑料纸,1
充电装置,1
砖头,1
水泥砖,1
矿泉水桶,1
可乐瓶,1
废旧木柴,1
保温袋,1
碎纸,1
铁盒,1
插线板,1
电风扇,1
水龙头,1
抗光屏,1
幕布,1
地球仪,1
空气净化器过滤网,1
化妆品瓶,1
未被污染的输液瓶,1
未被污染的输液袋,1
手机,1
溜冰鞋,1
废电路板,1
藤条,1
棕榈蜡,1
消毒液瓶,1
自行车,1
洗面奶瓶,1
床垫,1
木板,1
铝箔纸,1
铁制品,1
铜制品,1
泡沫塑料,1
雪碧罐,1
废旧小家电,1
卫生纸内芯,1
可口可乐瓶,1
笔记本电脑,1
电饭煲,1
塑料玩具,1
洗发水瓶,1
护发素瓶,1
洗衣液瓶,1
皮包,1
食用油桶,1
塑料衣架,1
铝膜,1
塑料水管,1
铁管,1
铜管,1
塑复钢管,1
铝塑复合管,1
金属管,1
红酒瓶,1
香槟瓶,1
白酒瓶,1
可乐瓶瓶盖,1
电动玩具,1
镜片,1
照相机,1
塑料花盆,1
无纺布手提袋,1
纸箱,1
iPad,1
墨汁瓶,1
化妆水瓶,1
护肤品瓶,1
护肤乳液瓶,1
酱油瓶,1
钢琴,1
手链,1
手镯,1
木头,1
碎玻璃制品,1
电动牙刷,1
塑料包装纸盒,1
金属香炉,1
铅球,1
脸摩仪,1
脉动饮料瓶,1
跑步机,1
手电筒,1
螺钉,1
糖果罐,1
毛绒玩具,1
烧水壶,1
电冰箱,1
洗衣机,1
电烤箱,1
洗碗机,1
扫地机器人,1
面霜瓶,1
糖果盒,1
电话机,1
小提琴,1
塑料架,1
茶叶罐,1
酒精瓶,1
座椅垫,1
蛋挞盒,1
纸质卡片,1
硅胶玩具,1
KFC纸袋,1
旧报纸,1
真空压缩袋,1
螺丝,1
尼龙袋,1
纸塑铝复合包装,1
油桶,1
食品保鲜盒,1
衣架,1
玻璃放大镜,1
窗玻璃,1
刀,1
螺丝刀,1
枕头,1
电子血压仪,1
塑料饭盒,1
木凳,1
木椅,1
收音机,1
铃铛,1
棉布,1
咖啡隔热纸,1
毛线,1
塑料梳子,1
旧锁,1
纱线手套,1
不锈钢勺子,1
乐扣乐扣,1
木质拼板,1
眼霜罐,1
马桶盖,1
饮料瓶盖,1
玻璃锅盖,1
棉花被,1
防晒衣,1
地铁票,1
脸盆,1
脚盆,1
洗脸仪,1
电动剃须刀,1
充电牙刷,1
电炖锅,1
高压锅,1
热水袋,1
充电热水袋,1
玻璃碎片,1
废钥匙,1
干净饮料瓶,1
废报纸,1
旧被单,1
废旧吸铁石,1
冰红茶利乐包装,1
金属瓶盖,1
香烟盒,1
香烟壳,1
金手链,1
金项链,1
热水瓶,1
脚垫,1
钢化玻璃,1
纸质杯套,1
塑料杯套,1
星巴克纸袋,1
木条,1
木棍,1
簪子,1
鼓棒,1
奥特曼玩具,1
洗手液瓶,1
滑板,1
电源插头,1
信纸,1
画框,1
洗涤液瓶,1
二手手机,1
电动卷发棒,1
洗洁精瓶,1
拖把桶,1
台布,1
布艺窗帘,1
软玻璃,1
水晶板,1
钨丝灯,1
鲜奶盒,1
球鞋,1
草稿本,1
鞋带,1
干发帽,1
铝箔袋,1
纸质礼品盒,1
易拉罐拉环,1
书包,1
铁调羹,1
铁盒子,1
浴帘,1
泳帽,1
泳衣,1
电动保温箱,1
起钉器,1
消费卡,1
步步高学习机,1
塑料晾衣杆,1
金属零件,1
皮夹,1
旧布鞋,1
金子,1
金器,1
书本,1
拉杆箱,1
棉被,1
金属钥匙扣,1
午餐肉罐头,1
帆布袋,1
变形金刚,1
皮质钱包,1
肯德基纸袋,1
纸牌,1
旧拖鞋,1
塑料酸奶盒,1
老干妈瓶子,1
洁厕灵瓶子,1
耳钉,1
奥特曼卡片,1
旧枕头,1
牛奶瓶,1
衣服干洗剂瓶,1
速冻食品保温袋,1
泡沫保温箱,1
玩具盒,1
玩具塑料盒,1
矿泉水瓶盖,1
垃圾箱,1
太空望远镜,1
铁丝,1
铜丝,1
金属门吸,1
吸门器,1
瑜伽垫,1
旧瑜伽垫,1
纸袋子,1
塑料膜,1
铁罐,1
鸡蛋盒,1
隐形眼镜包装盒,1
拍拍净瓶罐,1
喜糖铁盒子,1
废旧报纸,1
磁带播放器,1
纸质印刷品,1
排插,1
星巴克杯托,1
料酒瓶,1
木质拖把杆,1
金属拖把杆,1
小木棍,1
旧皮鞋,1
巴黎水玻璃瓶,1
自拍杆,1
置物架,1
球拍,1
清洁剂瓶,1
木质玩具,1
高尔夫球杆,1
铜线,1
快递纸箱,1
旧相机,1
乐高玩具,1
棉拖鞋,1
脏袜子,1
羽毛球拍,1
乒乓球拍,1
电子灭蚊拍,1
塑料瓶盖,1
卷筒纸芯,1
卡纸,1
奶粉桶,1
玩具塑料包装纸盒,1
曲奇铁罐,1
蓝罐曲奇盒,1
塑料标签,1
保鲜膜带齿盒,1
内存卡,1
背包,1
酸奶玻璃瓶,1
芯片,1
鞋盒,1
CPU,1
漱口水瓶,1
雨伞伞面,1
电脑机箱,1
塑料碗,1
玻璃渣,1
精华玻璃瓶,1
衣服包装袋,1
PS3,1
